mean_int,sd_int,skew_int,kurt_int,target_area,bbox_width,bbox_length,aspect_ratio,scatter_sd_x,scatter_sd_y,dist_max_to_center,mu_20,mu_02,shape_spread_ratio,shadow_area,shadow_to_target_ratio
0.208158082,0.143767821,1.721354046,5.218312604,7489,191,192,1.005235602,49.833514,49.36875818,92.16614785,2935.61672,2905.778015,1.010268749,2036,0.271865403
0.101620335,0.076661481,3.733609442,30.00232017,7877,191,192,1.005235602,47.73287592,48.10147719,12.26692327,2864.29056,2850.879418,1.004704212,2159,0.27408912
0.150745559,0.108780169,2.502360119,12.69304273,7533,191,192,1.005235602,50.25087918,49.35030713,37.12174192,2982.426454,2996.154052,1.004602829,2031,0.2696137
0.167606632,0.119431814,2.223531028,9.575648243,7537,191,192,1.005235602,49.5074034,52.15448379,24.73890348,2903.364353,2970.111472,1.022989577,2124,0.281809739
0.198414694,0.137748245,1.869460845,6.266874741,7469,191,192,1.005235602,48.82058524,49.89261057,42.44018348,2871.441118,2940.27077,1.023970421,2066,0.276609988
0.19456911,0.135074746,1.804676881,6.024428824,7484,191,192,1.005235602,48.31305928,50.33630882,92.83935273,2813.344056,3011.729624,1.070515929,2022,0.270176376
0.1174517,0.09145528,3.65095925,26.17433659,7817,191,192,1.005235602,49.88464038,52.03611804,12.97724247,2843.949653,3030.677141,1.065657804,1857,0.237559166
0.093625969,0.073943743,4.494868092,41.13483286,8007,191,192,1.005235602,48.88816618,52.72259969,5.307371751,2887.991288,3054.657938,1.057710233,1902,0.237542151
0.058571341,0.059375588,9.176564003,125.4238096,8067,191,192,1.005235602,47.79200802,51.48704164,14.66011761,2847.758119,3056.364864,1.073252972,2252,0.279162018
0.082564809,0.074336398,6.184365331,63.80987343,7690,191,192,1.005235602,50.13457535,53.63733238,117.6030552,2991.190441,3122.212597,1.043802679,2248,0.292327698
0.128930987,0.097734506,3.118036613,19.57146938,7463,191,192,1.005235602,49.2850511,53.07947116,124.4912177,2865.421047,3097.58007,1.081020911,2188,0.293179686
0.124533298,0.094547547,3.290974704,21.6781868,7574,191,192,1.005235602,49.45445045,50.96156138,12.57505685,2897.70656,3091.247529,1.066791086,2100,0.277264325
0.206454989,0.143915707,1.80066988,5.64713331,7498,191,192,1.005235602,48.87652041,52.0067026,22.6307823,2882.987622,3148.176491,1.091984047,2000,0.266737797
0.110978508,0.084422934,3.384241934,25.20083464,7859,191,192,1.005235602,49.93087451,50.5975355,11.44401761,2862.355936,2999.941665,1.048067302,2210,0.28120626
0.172446472,0.123373863,2.103594573,8.446229422,7623,191,192,1.005235602,49.81139315,52.25265995,119.3307408,2818.993216,3092.69569,1.097092279,2034,0.266824085
0.101661291,0.078096065,4.043745021,33.48248745,7792,191,192,1.005235602,49.41137359,52.45024873,8.56786273,2861.470364,3153.245929,1.101967006,2054,0.263603696
0.146183413,0.107906878,2.525067091,12.77312445,7629,191,192,1.005235602,48.48221357,51.25774267,15.79277002,2906.849816,3096.721631,1.065318756,1949,0.255472539
0.202772381,0.141357632,1.809428231,5.75687821,7456,191,192,1.005235602,49.21677869,50.20614648,89.94532204,2953.236032,3005.06916,1.017551299,2052,0.275214592
0.105223784,0.083795937,4.127201351,33.89748744,7666,191,192,1.005235602,48.95157939,49.84150225,6.70793601,2915.75603,3016.056459,1.034399459,2244,0.292721106
0.185962105,0.134125594,2.066224302,7.728343849,7586,191,192,1.005235602,48.74981586,49.65308134,32.86053387,2942.637346,3008.748836,1.022466747,1995,0.262984445
0.135696794,0.105437729,3.057568342,17.8259427,7728,191,192,1.005235602,47.37180624,50.20294878,56.32084646,2914.996464,2980.822584,1.022581887,2099,0.271609731
0.182641217,0.132595821,2.146459417,8.398454424,7562,191,192,1.005235602,49.52244131,48.59933227,12.98946584,2989.845295,2847.300741,1.050063048,1978,0.261571013
0.113435838,0.09482477,4.208812744,31.13338641,7864,191,192,1.005235602,48.82145455,49.1041057,21.7017304,3008.64621,2962.916405,1.015434052,1937,0.246312309
0.123659898,0.103071168,3.70337481,24.22874768,7485,191,192,1.005235602,49.84142225,48.53491727,24.21376072,2980.158202,2907.152344,1.025112498,2002,0.26746827
0.054754013,0.066932402,9.158819121,112.3656351,7429,191,192,1.005235602,48.51943228,45.24632186,22.43015036,2934.753664,2778.139697,1.056373683,2263,0.304617041
0.053519527,0.060037123,8.764511596,114.2341969,7439,191,192,1.005235602,50.3872673,45.3675426,119.0160317,3045.293891,2707.508859,1.124758607,2294,0.308374782
0.089334849,0.078971749,5.567062426,53.23761587,7448,191,192,1.005235602,50.9436639,48.2040448,21.8283595,3027.401167,2813.518665,1.076019578,2128,0.285714286
0.107048791,0.086785612,4.309542854,34.51228676,7802,191,192,1.005235602,51.98003861,48.60553743,29.2945449,3070.844985,2831.193838,1.084646676,2130,0.273006921
0.119978983,0.097288307,3.855355603,26.75644114,7552,191,192,1.005235602,50.6206601,48.58266127,42.35223371,3044.028731,2862.389795,1.063457093,2250,0.297934322
0.152233186,0.113795761,2.648957102,13.41892472,7698,191,192,1.005235602,48.74432007,48.84612338,18.17772388,2889.262499,2849.212642,1.014056465,2059,0.267472071
0.124980316,0.09897464,3.62444353,24.20776925,7554,191,192,1.005235602,50.15597938,49.89166549,17.10488207,2944.358438,2937.912943,1.002193903,2117,0.280248875
0.138667073,0.105096964,3.078380441,18.41523295,7673,191,192,1.005235602,49.91511525,50.477621,18.26488797,2950.470365,2884.714667,1.022794524,1897,0.247230549
0.117171573,0.093673711,3.920059839,28.352942,7513,191,192,1.005235602,51.14561489,47.76898525,20.12857108,3038.520848,2874.331394,1.05712266,2288,0.304538799
0.09258081,0.077579144,4.845732573,44.24133576,7762,191,192,1.005235602,47.24636821,47.69830892,18.65123587,2777.560021,2827.202174,1.017872576,2113,0.272223654
0.081611615,0.072698999,6.039275222,62.2848738,7427,191,192,1.005235602,47.0941169,50.48042651,21.42916941,2734.300614,2931.280993,1.072040498,2261,0.304429783
0.102523473,0.081554479,4.503057434,39.06613494,7562,191,192,1.005235602,47.56792682,47.83527311,22.53984243,2717.759187,2887.894012,1.062601141,2078,0.274795028
0.09777073,0.081297448,4.749240774,41.72960382,7586,191,192,1.005235602,47.41362541,47.3525285,25.32534167,2872.853969,2807.93947,1.023118197,1871,0.246638545
0.116027147,0.093762421,4.043084929,29.88993102,7438,191,192,1.005235602,46.88790787,49.81242906,23.34139593,2714.378299,2893.261315,1.065902021,1927,0.25907502
0.150329972,0.114565354,2.876445453,15.36010992,7480,191,192,1.005235602,48.34324629,50.37468441,70.66983356,2815.66086,3006.082175,1.06762935,2069,0.276604278
0.067971634,0.069981668,8.052919996,93.53694849,8107,191,192,1.005235602,47.3089743,49.8644086,11.29341725,2893.786409,2970.706442,1.026581102,1973,0.243369927
0.074020454,0.08029852,7.334154442,73.9958182,7881,191,192,1.005235602,46.27538268,47.22115576,21.99910942,2792.385413,2912.088281,1.042867603,1989,0.25237914
0.048095093,0.057711966,10.83012851,155.3597116,8071,191,192,1.005235602,50.95674861,51.95312603,6.3426964,2923.598943,3026.951924,1.035351286,2986,0.369966547
0.084497443,0.077321412,6.19695439,62.24310955,7505,191,192,1.005235602,49.22883187,51.46680686,13.40400232,2892.346935,3010.867079,1.040977153,2240,0.298467688
0.073268757,0.071237928,6.99989974,76.63602089,7471,191,192,1.005235602,49.75313721,50.41016289,20.2045683,2952.820771,2968.164572,1.00519632,2025,0.271048052
0.078547466,0.072298933,6.620054556,71.01510135,7442,191,192,1.005235602,49.26750742,49.179072,19.40290476,2897.296715,2867.749061,1.010303431,2331,0.313222252
0.094439788,0.0808789,5.168495844,46.87794591,7418,191,192,1.005235602,48.05339172,51.83886357,25.51643608,2809.931424,3068.115717,1.091882774,2032,0.273928283
0.072539178,0.067286059,6.870544843,78.07370062,7447,191,192,1.005235602,47.68342288,52.15837706,13.82951628,2850.920486,3157.328162,1.107476753,2054,0.275815765
0.062527939,0.058392052,7.442214575,95.33619823,7867,191,192,1.005235602,47.25571361,51.47533445,11.32465287,2863.49087,3098.661933,1.082127401,2539,0.322740562
0.072451764,0.064603779,6.435558908,72.36635629,8011,191,192,1.005235602,48.24621414,50.32642318,24.73630675,2945.642899,3045.804993,1.034003475,1881,0.234802147
0.080368346,0.070431451,5.924129708,62.01649922,8007,191,192,1.005235602,48.48136038,49.49103421,23.5657982,2895.718904,2933.181068,1.012937086,2247,0.280629449
0.080548359,0.0733354,6.238254961,65.14581866,8051,191,192,1.005235602,49.47284798,49.98254407,20.94830418,2940.51254,2931.134342,1.003199512,2300,0.285678798
0.08197778,0.070513961,5.593453037,57.3366213,7760,191,192,1.005235602,51.28117977,48.6814595,11.42223388,3018.391174,2960.818332,1.019444909,1902,0.245103093
0.063337207,0.057869126,6.965570806,86.36916863,8130,191,192,1.005235602,48.41159269,50.15830841,13.68456192,2889.51876,2938.717325,1.01702656,2459,0.302460025
0.089471473,0.078957582,5.4478452,50.09350139,7999,191,192,1.005235602,48.56933303,49.11221084,4.269729128,2957.60619,2996.941691,1.013299777,1905,0.238154769
0.078138546,0.077938073,6.77762386,69.12553598,7815,191,192,1.005235602,49.74602245,48.43782587,4.063161114,3050.402425,2931.038476,1.040724115,1911,0.24452975
0.049516683,0.067651495,10.01501443,126.6108256,7493,191,192,1.005235602,49.28908095,45.76662008,4.785454439,3111.733914,2736.536476,1.137106682,2647,0.353263046
0.071940508,0.078399267,7.384154427,75.47269917,8195,191,192,1.005235602,50.59788099,50.13126157,10.81976088,3126.548996,3017.761624,1.036049028,2109,0.257352044
0.122881955,0.098196999,3.825095013,26.37482696,7514,191,192,1.005235602,51.23005276,49.94085432,10.83696264,3144.848798,2930.7429,1.073055162,2087,0.277748203
0.098620318,0.083190413,4.864261309,42.78859188,7799,191,192,1.005235602,51.34039102,47.84891246,10.15521774,3103.450153,2892.908124,1.072778678,1903,0.244005642
0.123785198,0.095292744,3.327400035,22.04982296,7543,191,192,1.005235602,52.46989029,49.23387425,12.72687431,3160.884004,2943.328336,1.073914848,1907,0.252817181
0.159735133,0.116072108,2.463017344,11.58260077,7524,191,192,1.005235602,53.00058107,48.80046958,16.02480752,3160.509045,2835.654447,1.114560714,2075,0.275784157
0.199075908,0.139201419,1.790548974,5.786559247,7429,191,192,1.005235602,50.5337551,48.3531335,116.270701,3018.615009,2939.364388,1.026961823,2077,0.279580024
0.15425842,0.112713139,2.565809898,12.84239059,7625,191,192,1.005235602,50.97774394,49.14190107,21.50625004,3039.922233,2916.273231,1.042399663,1873,0.245639344
0.192542818,0.133649816,1.879001145,6.639330305,7429,191,192,1.005235602,49.49330741,48.08446992,132.6790748,2946.136266,2826.903179,1.042177987,1997,0.268811415
0.193830747,0.133550769,1.907476388,6.706318505,7465,191,192,1.005235602,47.53349876,48.85265834,107.194047,2856.112151,2919.75897,1.022284426,2117,0.283590087
0.17943928,0.126217943,2.077594446,8.206872125,7449,191,192,1.005235602,49.64756422,49.65171997,35.08581533,2956.707863,2915.604307,1.014097782,2092,0.280843066
0.149370322,0.106986913,2.483568863,12.7333451,7704,191,192,1.005235602,49.26998552,50.96761971,12.37643116,2893.749248,3004.592143,1.03830425,1996,0.259086189
0.130425281,0.095107003,2.954469554,18.51881169,7680,191,192,1.005235602,49.90766153,50.7748006,9.238217492,2881.160421,2973.959235,1.032208833,1923,0.250390625
0.20018975,0.138514458,1.762413147,5.617218435,7437,191,192,1.005235602,50.60539126,49.17618509,109.1398369,2879.869912,2958.021009,1.027137023,1943,0.261261261
0.120449177,0.092645432,3.485280277,23.97110488,7755,191,192,1.005235602,47.02923853,50.923093,8.581006535,2793.076321,3034.728448,1.086518268,2236,0.28833011
0.176521809,0.125201076,2.193294168,9.244775265,7600,191,192,1.005235602,49.2712496,52.20815709,90.14079989,2867.453295,3059.510692,1.066978387,1948,0.256315789
0.062299879,0.062590704,8.245472804,105.923217,7534,191,192,1.005235602,47.49125384,53.21778687,9.447075164,2853.820286,3055.710451,1.070743826,2532,0.336076453
0.045440076,0.055667445,11.21123759,170.5890444,7663,191,192,1.005235602,49.42601549,53.45797357,6.052230269,2884.502301,3056.568087,1.059651811,1952,0.254730523
0.101413335,0.082798569,4.706133515,41.24941708,7776,191,192,1.005235602,51.13452504,54.13766672,119.3096406,2913.815195,3181.455586,1.091852219,2331,0.299768519
0.092402067,0.072575722,4.940423489,48.301186,7618,191,192,1.005235602,50.48496459,52.01041457,121.5551179,2925.711374,3040.367828,1.039189257,2185,0.286820688
0.199895653,0.137890179,1.796806391,5.831207066,7599,191,192,1.005235602,50.70860272,53.18744315,89.07912163,2928.30219,3157.344076,1.078216615,2110,0.277668114
0.146126795,0.106122481,2.575454105,13.668593,7640,191,192,1.005235602,49.020255,54.13388617,17.53639463,2878.823749,3211.048159,1.115402831,2189,0.286518325
0.121914791,0.090855784,3.095489322,20.44553695,7709,191,192,1.005235602,49.76613139,50.94045666,6.36701171,2894.266689,3018.548961,1.04294085,2172,0.281748606
0.175142656,0.125561835,2.157020264,8.880413019,7572,191,192,1.005235602,49.94607364,53.17852695,119.9893563,2864.868985,3144.000861,1.097432684,2040,0.269413629
0.100098632,0.07735846,3.917447411,32.35276105,7719,191,192,1.005235602,50.05781921,50.45375554,10.8098352,2904.41304,3088.692212,1.063447991,1867,0.241870709
0.131661672,0.100481313,3.081685937,18.85197799,7477,191,192,1.005235602,49.24897143,49.28234965,14.7485069,2870.160349,2916.39811,1.016109818,2128,0.284606125
0.121873201,0.094837523,3.600771537,25.38606086,7575,191,192,1.005235602,48.38662821,50.94971224,11.49379899,2901.742805,3010.359088,1.037431396,1898,0.250561056
0.126743202,0.098898762,3.367169433,21.81392709,7513,191,192,1.005235602,48.84398385,49.64794984,11.1106829,2950.342658,2963.411457,1.004429587,2203,0.293225077
0.129226354,0.098747386,3.313856793,21.25895386,7759,191,192,1.005235602,47.06213703,49.32131173,106.9473276,2794.997241,2931.803384,1.04894679,1955,0.251965459
0.166644231,0.125274769,2.516338804,11.36170812,7443,191,192,1.005235602,49.64694945,49.60783146,16.21600959,2938.667203,2890.70851,1.016590636,1874,0.251780196
0.104047504,0.089417791,4.579319501,36.7516063,7718,191,192,1.005235602,47.91168119,50.42542343,12.30747804,2953.265042,3004.542254,1.017362889,1857,0.240606375
0.096088273,0.086659213,5.103926393,43.15058413,7640,191,192,1.005235602,47.87205208,45.19020831,23.79792926,2936.602796,2792.511237,1.051599276,2126,0.278272251
0.064083719,0.074926317,8.141371489,88.33054439,7535,191,192,1.005235602,50.7457471,46.98370986,118.8556244,3095.073136,2759.187747,1.12173343,2209,0.293165229
0.090385405,0.083639537,5.680529205,51.3671806,7461,191,192,1.005235602,49.72923147,44.59326298,118.373528,2965.104931,2655.009736,1.116796256,2008,0.269132824
0.138588231,0.107780012,3.196602581,19.12071196,7718,191,192,1.005235602,51.34921825,48.33103063,25.20729482,3059.475716,2816.395025,1.086309161,1934,0.250583053
0.09871514,0.081176417,4.791114522,41.98288529,7751,191,192,1.005235602,52.07668581,48.32177707,20.51988199,3025.345124,2789.932164,1.084379457,2248,0.290027093
0.137206538,0.108960801,3.276042916,19.18458059,7712,191,192,1.005235602,49.54188741,48.06285404,43.75603912,2950.426105,2918.354477,1.010989627,2036,0.264004149
0.098514173,0.082962983,4.834802495,41.21935666,7582,191,192,1.005235602,49.93712717,50.57407397,21.26726893,2908.820411,2916.530772,1.002650683,2221,0.292930625
0.144321366,0.10869795,3.019641447,17.53107444,7528,191,192,1.005235602,49.89494063,49.83325689,21.05495245,2909.865953,2892.25838,1.006087828,2157,0.286530287
0.105753243,0.085189227,4.480941835,36.9229481,7498,191,192,1.005235602,50.12930835,50.51255021,25.00814,2973.21267,2888.118697,1.029463461,1980,0.264070419
0.109406431,0.089058809,4.336407067,34.58340449,7697,191,192,1.005235602,50.55224296,49.02323594,26.63787429,2941.344382,2848.951895,1.032430343,2099,0.272703651
0.068186465,0.065787718,7.201534985,84.33405185,7853,191,192,1.005235602,47.90335121,46.21019185,23.21275803,2833.321106,2794.986226,1.013715588,2355,0.299885394
0.13595311,0.106257164,3.29401055,19.92709414,7568,191,192,1.005235602,46.86707649,48.5908681,23.48426583,2807.089392,2878.728729,1.02552086,1944,0.256871036
0.102499767,0.084526353,4.625438871,39.05092959,7825,191,192,1.005235602,45.58933593,49.62004509,23.31962635,2705.985449,2903.085686,1.072838617,2313,0.295591054
0.112192358,0.09106443,4.068349419,30.5979464,7613,191,192,1.005235602,47.52677765,47.22841791,23.46998388,2817.884696,2789.24025,1.010269623,2035,0.267305924
0.110322374,0.090089301,4.434598498,35.04837609,7697,191,192,1.005235602,47.7977693,48.85133552,21.95728778,2776.271764,2813.041217,1.013244184,2021,0.262569832
0.066433104,0.06244035,7.423231705,90.66760469,8074,191,192,1.005235602,48.0380521,48.8544093,15.12893314,2806.47169,2950.47444,1.051310958,2185,0.270621749
0.07228011,0.071924589,7.492061878,83.15553876,7502,191,192,1.005235602,48.05891695,50.87889572,6.772428106,2830.743252,2989.956059,1.056244171,2369,0.315782458
0.079877303,0.075435369,6.581567151,67.93362221,7674,191,192,1.005235602,48.91180855,50.7600771,13.9772124,2846.42577,2976.340186,1.045641245,2245,0.29254626
0.088821688,0.07815049,5.538561792,52.34184342,7965,191,192,1.005235602,49.85287611,51.24564035,25.01660197,3020.731668,3008.632065,1.004021629,2167,0.272065286
0.084980443,0.073776428,5.809081227,58.52020845,7705,191,192,1.005235602,48.67312716,49.68333183,16.36810428,2844.583301,3030.727117,1.065437991,2103,0.27293965
0.091706458,0.079983341,5.347818717,49.33279395,7437,191,192,1.005235602,47.11820185,51.00301303,22.48308957,2853.108955,3072.090394,1.076751867,2036,0.273766304
0.064629369,0.06197085,7.503936781,91.81786957,7510,191,192,1.005235602,47.38916044,51.77553544,13.94298017,2868.478631,3141.183322,1.095069452,2432,0.323834887
0.069969352,0.062999447,6.640618036,79.29201734,7768,191,192,1.005235602,48.00128234,52.28458128,9.011317123,2838.812425,3109.20356,1.095247975,2288,0.29454171
0.082387441,0.070464296,5.366956335,53.44450979,7884,191,192,1.005235602,47.84887466,49.52306896,22.90478556,2851.176786,3046.304381,1.068437565,2370,0.300608828
0.07611871,0.068084677,6.246683662,67.27228541,7503,191,192,1.005235602,47.93003377,47.88244126,10.48478386,2946.21854,2851.247858,1.033308462,2486,0.331334133
0.056299104,0.05509918,8.994361244,129.3300316,7414,191,192,1.005235602,48.94626188,50.95454978,21.97964796,2937.940554,3014.718841,1.02613337,2595,0.350013488
0.059186203,0.055987162,7.771384931,103.1683209,7445,191,192,1.005235602,49.67128947,48.69531848,5.029686059,2938.509579,2898.955085,1.013644397,2424,0.325587643
0.07213248,0.066056771,6.886296233,79.76184452,7974,191,192,1.005235602,48.59098546,50.00459251,8.089100019,2900.831041,2888.242822,1.004358435,1854,0.232505643
0.107882082,0.088484915,4.215895475,32.75639745,7541,191,192,1.005235602,49.35352044,51.10022499,27.16823668,2931.595145,2985.188626,1.018281338,2202,0.292003713
0.108036591,0.092135365,4.491033427,34.36442829,7791,191,192,1.005235602,48.38421773,47.37517335,14.63615003,2927.34282,2849.428624,1.027343796,2118,0.271852137
0.078263952,0.078023951,6.78019211,68.81234381,7641,191,192,1.005235602,49.31712447,48.41797787,5.699875474,3009.563662,2914.75885,1.032525782,1892,0.247611569
0.025111437,0.051584001,13.41629346,218.4319362,7587,191,192,1.005235602,49.95069824,38.7280999,19.71359064,3116.275805,2684.952572,1.160644638,2004,0.264136022
0.0908084,0.086096363,5.697837441,50.77583508,7688,191,192,1.005235602,50.30482903,49.30094796,11.53523317,3081.630628,3000.873327,1.026911266,2183,0.283949011
0.103031448,0.087700547,4.667025166,37.934699,7482,191,192,1.005235602,51.17525361,49.94783045,11.97399833,3093.837295,2970.239734,1.041611982,2243,0.299786153
0.097456949,0.080903489,4.895760286,43.74527603,7467,191,192,1.005235602,50.28185028,49.2705005,12.31189615,3104.761299,2902.799135,1.06957497,2313,0.309762957
0.121979452,0.093546254,3.398941118,22.60404188,7498,191,192,1.005235602,51.21147021,47.31241645,15.847247,3061.983801,2883.62168,1.061853509,2141,0.285542811
0.168833498,0.12219282,2.248618849,9.552939863,7510,191,192,1.005235602,51.46104983,49.36717787,19.93154665,3070.989729,2881.742743,1.06567102,2001,0.26644474
0.175123078,0.126235115,2.229004078,9.225504287,7490,191,192,1.005235602,50.44879064,48.6569637,43.50634282,3063.221633,2829.446956,1.082622039,1934,0.258210948
0.140041252,0.104053047,2.855925506,15.93328273,7660,191,192,1.005235602,51.20780644,48.36921248,19.20846167,3083.863554,2886.408685,1.068408493,2102,0.274412533
0.163162484,0.1147383,2.204919153,9.95493603,7494,191,192,1.005235602,48.22357882,50.1134227,14.25239331,2876.99233,2986.853178,1.038186007,2099,0.280090739
0.158564462,0.115508375,2.460004863,11.75112066,7426,191,192,1.005235602,49.79903008,49.47734819,34.76354644,2954.705846,2978.016224,1.007889238,2187,0.29450579
0.206370327,0.141905013,1.755031887,5.475684701,7434,191,192,1.005235602,49.65663105,49.36403573,47.9756377,2950.689641,2928.068948,1.007725464,2082,0.280064568
0.142536468,0.104384251,2.719743242,15.10183308,7479,191,192,1.005235602,50.02764229,50.08714472,18.50255461,2839.583578,2946.88273,1.037786932,2185,0.292151357
0.132601849,0.09991128,3.125491742,19.28949064,7481,191,192,1.005235602,49.37591879,51.23835849,10.12931525,2814.257478,3050.249994,1.08385605,1888,0.252372677
0.117485883,0.090317113,3.798709295,28.32160311,7665,191,192,1.005235602,49.26128399,52.8381604,16.51871119,2850.976676,3092.743515,1.084801409,2233,0.291324201
0.121013559,0.09284427,3.765181757,27.24603381,7715,191,192,1.005235602,48.33354103,51.78917914,3.538154976,2846.928099,3078.000312,1.081165455,2081,0.269734284
0.029766607,0.043240747,15.37665735,298.906921,8136,191,192,1.005235602,50.36054893,51.33734562,119.9658376,2941.937794,3055.093315,1.038462921,2341,0.28773353
0.114349453,0.089344171,3.80574909,29.10010509,7826,191,192,1.005235602,50.62723551,52.76552637,124.8678478,2920.717152,3130.558233,1.071845738,2196,0.280603118
0.113672999,0.08815079,3.737652304,28.33749824,7643,191,192,1.005235602,50.06397348,52.2788117,119.9314126,2916.102769,3089.317336,1.059399336,2061,0.269658511
0.239438137,0.161754946,1.488122347,3.415566512,7417,191,192,1.005235602,50.26041875,52.452136,92.69672129,2929.004922,3103.683542,1.05963753,2058,0.277470675
0.171125737,0.121528687,2.211965755,9.537861112,7718,191,192,1.005235602,48.24807324,53.12145458,10.45100369,2870.11596,3140.201072,1.094102509,1984,0.257061415
0.102313404,0.080369254,3.872808357,30.84738447,7695,191,192,1.005235602,49.80284044,51.09707494,10.71916759,2922.673922,3025.005416,1.03501297,1916,0.248992853
0.167301212,0.121208951,2.220286055,9.446626774,7648,191,192,1.005235602,50.25552042,51.37003595,98.05528213,2908.437988,3056.071057,1.05076026,2147,0.280726987
0.08929093,0.070601947,4.553916627,42.84717773,7651,191,192,1.005235602,50.31058717,52.05425274,5.144256631,2906.626239,3123.995504,1.074784044,2057,0.268853745
0.185870775,0.131009523,2.075699904,7.987103347,7415,191,192,1.005235602,49.38711884,51.54095871,114.423567,2956.404869,3051.699956,1.032233436,1998,0.26945381
0.124584942,0.095795818,3.374457664,22.40888766,7584,191,192,1.005235602,48.41394874,49.54407157,9.459085444,2878.652535,2941.024411,1.021667039,2201,0.290216245
0.106481975,0.085330352,4.099398404,32.57526234,7809,191,192,1.005235602,48.81368541,50.0949997,14.85278925,2860.428273,3009.398766,1.052079786,2204,0.282238443
0.169479791,0.121399266,2.14701689,9.100026435,7656,191,192,1.005235602,50.31174912,50.93053551,13.03128386,2946.183286,3026.702252,1.027329924,1900,0.248171369
0.145247574,0.11059599,2.888758169,15.83919339,7434,191,192,1.005235602,47.34065532,48.64151288,15.053911,2885.311423,2956.644284,1.024722759,2241,0.301452785
0.099784216,0.083000302,4.484522972,37.06943886,7455,191,192,1.005235602,49.98873981,48.8351324,21.63887445,2975.896611,2811.567524,1.058447498,2409,0.323138833
0.171060123,0.128159404,2.46143686,10.93183444,7661,191,192,1.005235602,48.35239891,48.20947938,65.66922591,2904.193204,2935.179847,1.010669622,2103,0.274507244
0.120382188,0.099754585,3.915058372,26.79914525,7520,191,192,1.005235602,47.47385466,46.89073499,23.7997801,3032.732859,2865.187367,1.058476278,2042,0.271542553
0.089292412,0.088122235,5.886417135,51.97859778,7716,191,192,1.005235602,49.69247542,47.36216257,117.0184319,2968.387887,2785.012865,1.06584351,1940,0.251425609
0.062931144,0.066839724,8.024930298,94.39851972,7487,191,192,1.005235602,49.03149723,46.04213075,116.9739122,2965.060489,2731.450081,1.085526149,2425,0.323894751
0.137617998,0.107464524,3.280463773,19.80505513,7480,191,192,1.005235602,52.31062435,47.78753875,26.12184154,3180.893185,2785.837047,1.141808774,2236,0.298930481
0.136520031,0.104466494,3.176195521,19.19968884,7579,191,192,1.005235602,51.6350567,47.26757463,28.07885732,3072.649021,2795.164696,1.099272979,1891,0.249505212
0.111221596,0.092394392,4.126442999,30.76840793,7522,191,192,1.005235602,48.60475605,47.24681463,22.22026084,2967.799586,2871.104601,1.03367867,2165,0.287822388
0.076867656,0.065674385,5.583486166,58.68811338,7979,191,192,1.005235602,48.52648889,46.61864076,8.36327139,2914.346756,2818.677322,1.033941251,2444,0.306304048
0.105784568,0.086818137,4.318642002,34.13542995,7516,191,192,1.005235602,49.1152477,49.59833568,14.42445141,2917.307073,2902.318085,1.005164488,2170,0.288717403
0.066292352,0.061826593,7.885683319,99.52117459,7969,191,192,1.005235602,47.98020788,49.0484477,19.08361278,2909.366635,2902.728145,1.002286983,1893,0.237545489
0.127671315,0.09940324,3.645111749,24.64805338,7546,191,192,1.005235602,50.66276981,47.76551185,24.1163893,2952.876636,2806.498818,1.052156736,1977,0.261993109
0.074756489,0.071282449,6.735380003,72.36191886,7767,191,192,1.005235602,48.86302703,46.53625773,24.72338412,2866.617742,2737.484088,1.047172385,1974,0.254152182
0.073233622,0.067494454,6.890106998,77.42852162,7421,191,192,1.005235602,48.4335651,49.11545488,21.88044725,2759.014599,2800.63967,1.015086934,2485,0.334860531
0.149422813,0.112247549,2.861642801,15.48653808,7587,191,192,1.005235602,48.00345243,47.34097814,26.04575684,2847.994977,2838.539461,1.00333112,2051,0.270330829
0.085607052,0.076466419,5.923323494,57.66973854,7633,191,192,1.005235602,48.76460751,48.97927737,12.25852945,2800.521825,2899.710974,1.035418095,2009,0.263199266
0.099316562,0.088586862,5.035817526,42.09719603,7811,191,192,1.005235602,48.10827095,48.16824606,22.45765373,2842.214177,2899.30949,1.020088322,2001,0.256177186
0.044659487,0.05836971,11.13023529,161.9058256,8037,191,192,1.005235602,46.77664644,46.24196907,5.31665377,2692.976295,2825.879594,1.049351827,2579,0.32089088
0.087921302,0.080451216,6.054818933,58.75265584,7641,191,192,1.005235602,47.99435913,51.2515407,9.616613929,2837.000519,3055.044348,1.07685717,2169,0.283863369
0.068908107,0.069143498,7.529757641,85.5872106,7708,191,192,1.005235602,48.8255382,49.9016544,14.9622961,2877.592716,2931.312212,1.018668207,2154,0.279449922
0.081914918,0.073515436,6.02045284,61.27726592,7695,191,192,1.005235602,48.54383109,51.15879519,13.33730567,2870.001412,3011.213642,1.049202844,2334,0.30331384
0.074175069,0.066186224,6.65369858,74.80243843,7784,191,192,1.005235602,48.62077855,50.99604675,16.42342581,2945.568772,3048.248597,1.034859082,2492,0.320143885
0.059717883,0.058375444,8.231173328,107.1049012,7569,191,192,1.005235602,47.68343872,50.22674733,11.66537681,2862.479177,2961.706376,1.034664776,2471,0.326463205
0.091763394,0.076230864,4.864015024,44.48624519,7545,191,192,1.005235602,48.1359593,50.97129949,15.90877511,2851.826286,3078.317678,1.079419771,2122,0.281245858
